Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
583,Personalize product discovery depth and recommendations,5,0.06841144691228265,0
583,Improve first-screen relevance and loading quality,6,0.060211023281518276,0
583,Trigger product-page assistance for long comparison sessions,7,0.014386081198118947,0
583,Streamline account and administrative navigation,8,0.004880773964473296,0
584,Prioritize high-value landing-page optimization,1,1.0,1
584,Schedule seasonal merchandising and promotion windows,2,0.6878489334861028,0
584,Personalize journeys by visitor recency type,3,0.308943142089978,0
584,Reduce exit friction in product and checkout journeys,4,0.22999449732842245,0
584,Personalize product discovery depth and recommendations,5,0.141862850550547,0
584,Improve first-screen relevance and loading quality,6,0.0829196935191333,0
584,Trigger product-page assistance for long comparison sessions,7,0.06360610706747258,0
584,Streamline account and administrative navigation,8,0.0,0
585,Prioritize high-value landing-page optimization,1,1.0,1
585,Schedule seasonal merchandising and promotion windows,2,0.6874231788214805,0
585,Reduce exit friction in product and checkout journeys,3,0.23416753924997646,0
585,Personalize journeys by visitor recency type,4,0.18297389128887387,0
585,Improve first-screen relevance and loading quality,5,0.10028850754098606,0
585,Personalize product discovery depth and recommendations,6,0.054944086207972816,0
585,Streamline account and administrative navigation,7,0.049123408742458546,0
585,Trigger product-page assistance for long comparison sessions,8,0.0,0
586,Prioritize high-value landing-page optimization,1,1.0,1
586,Schedule seasonal merchandising and promotion windows,2,0.6687981933897045,0
586,Reduce exit friction in product and checkout journeys,3,0.22639397579901055,0
586,Personalize journeys by visitor recency type,4,0.2112553403831714,0
586,Personalize product discovery depth and recommendations,5,0.0860140324516706,0
586,Improve first-screen relevance and loading quality,6,0.06186689623966037,0
586,Trigger product-page assistance for long comparison sessions,7,0.031314266389609574,0
586,Streamline account and administrative navigation,8,0.0,0
587,Prioritize high-value landing-page optimization,1,1.0,1
587,Schedule seasonal merchandising and promotion windows,2,0.686551146138166,0
587,Reduce exit friction in product and checkout journeys,3,0.22355230767175369,0
587,Personalize journeys by visitor recency type,4,0.19114882993171822,0
587,Improve first-screen relevance and loading quality,5,0.07835131425743003,0
587,Personalize product discovery depth and recommendations,6,0.0578706772189981,0
587,Streamline account and administrative navigation,7,0.023467894645143008,0
587,Trigger product-page assistance for long comparison sessions,8,0.005059360792232173,0
588,Prioritize high-value landing-page optimization,1,1.0,1
588,Schedule seasonal merchandising and promotion windows,2,0.6885898942711685,0
588,Reduce exit friction in product and checkout journeys,3,0.2437554627421602,0
588,Personalize journeys by visitor recency type,4,0.1950783568556623,0
588,Improve first-screen relevance and loading quality,5,0.11002726387027377,0
588,Personalize product discovery depth and recommendations,6,0.06345305903310727,0
588,Streamline account and administrative navigation,7,0.05156788121713499,0
588,Trigger product-page assistance for long comparison sessions,8,0.0,0
589,Prioritize high-value landing-page optimization,1,1.0,1
589,Schedule seasonal merchandising and promotion windows,2,0.6673267329992555,0
589,Reduce exit friction in product and checkout journeys,3,0.2088720135227784,0
589,Personalize journeys by visitor recency type,4,0.19443309972525716,0
589,Personalize product discovery depth and recommendations,5,0.06625624794116668,0
589,Improve first-screen relevance and loading quality,6,0.0630870928267582,0
589,Trigger product-page assistance for long comparison sessions,7,0.012379299190118561,0
589,Streamline account and administrative navigation,8,0.011130375193034508,0
590,Prioritize high-value landing-page optimization,1,1.0,1
590,Schedule seasonal merchandising and promotion windows,2,0.7541131166422327,0
590,Personalize journeys by visitor recency type,3,0.2939530195558203,0
590,Reduce exit friction in product and checkout journeys,4,0.22334370683585,0
590,Improve first-screen relevance and loading quality,5,0.11175679787252384,0
590,Personalize product discovery depth and recommendations,6,0.08344431473953795,0
590,Streamline account and administrative navigation,7,0.028958666874668873,0
590,Trigger product-page assistance for long comparison sessions,8,0.008106747879443663,0
591,Prioritize high-value landing-page optimization,1,1.0,1
591,Schedule seasonal merchandising and promotion windows,2,0.6455609602156815,0
591,Reduce exit friction in product and checkout journeys,3,0.19267766887062032,0
591,Personalize journeys by visitor recency type,4,0.1529635078632179,0
591,Personalize product discovery depth and recommendations,5,0.05489735950818555,0
591,Improve first-screen relevance and loading quality,6,0.030441614968733464,0
591,Trigger product-page assistance for long comparison sessions,7,0.027532732807840143,0
591,Streamline account and administrative navigation,8,0.0,0
592,Prioritize high-value landing-page optimization,1,1.0,1
592,Schedule seasonal merchandising and promotion windows,2,0.6727083365261066,0
592,Reduce exit friction in product and checkout journeys,3,0.23877406304057266,0
592,Personalize journeys by visitor recency type,4,0.16918365221225207,0
592,Improve first-screen relevance and loading quality,5,0.09951323488367096,0
592,Personalize product discovery depth and recommendations,6,0.05558988284511379,0
592,Streamline account and administrative navigation,7,0.050554524392960855,0
592,Trigger product-page assistance for long comparison sessions,8,0.0,0
593,Prioritize high-value landing-page optimization,1,1.0,1
593,Schedule seasonal merchandising and promotion windows,2,0.6806570676787645,0
593,Reduce exit friction in product and checkout journeys,3,0.2386374608598002,0
593,Personalize journeys by visitor recency type,4,0.19202218312008998,0
593,Improve first-screen relevance and loading quality,5,0.11855046151454246,0
593,Streamline account and administrative navigation,6,0.06600131191018843,0
593,Personalize product discovery depth and recommendations,7,0.06471730660374768,0
593,Trigger product-page assistance for long comparison sessions,8,0.0,0
594,Prioritize high-value landing-page optimization,1,1.0,1
594,Schedule seasonal merchandising and promotion windows,2,0.6891108689055011,0
594,Reduce exit friction in product and checkout journeys,3,0.22670757827968557,0
594,Personalize journeys by visitor recency type,4,0.20426405805023776,0
594,Improve first-screen relevance and loading quality,5,0.0977184754120627,0
594,Personalize product discovery depth and recommendations,6,0.06476131286574155,0
594,Streamline account and administrative navigation,7,0.04140408227088952,0
594,Trigger product-page assistance for long comparison sessions,8,0.003966451064303407,0
595,Prioritize high-value landing-page optimization,1,1.0,1
595,Schedule seasonal merchandising and promotion windows,2,0.6664951568144135,0
595,Reduce exit friction in product and checkout journeys,3,0.20643750626378674,0
595,Personalize journeys by visitor recency type,4,0.17145203185018856,0
595,Personalize product discovery depth and recommendations,5,0.05520668931591743,0
595,Improve first-screen relevance and loading quality,6,0.04496638556864937,0
595,Trigger product-page assistance for long comparison sessions,7,0.016232302524309156,0
595,Streamline account and administrative navigation,8,0.0,0
596,Prioritize high-value landing-page optimization,1,1.0,1
596,Schedule seasonal merchandising and promotion windows,2,0.6824618470802001,0
596,Reduce exit friction in product and checkout journeys,3,0.22346482886166333,0
596,Personalize journeys by visitor recency type,4,0.21936755286294343,0
596,Improve first-screen relevance and loading quality,5,0.08765542217486631,0
596,Personalize product discovery depth and recommendations,6,0.07682138562727821,0
596,Streamline account and administrative navigation,7,0.025198724511513015,0
596,Trigger product-page assistance for long comparison sessions,8,0.010942949430437601,0
597,Prioritize high-value landing-page optimization,1,1.0,1
597,Schedule seasonal merchandising and promotion windows,2,0.675458953826202,0
597,Reduce exit friction in product and checkout journeys,3,0.23474962870163643,0
597,Personalize journeys by visitor recency type,4,0.1549534725023691,0
597,Improve first-screen relevance and loading quality,5,0.09840866053156351,0
597,Streamline account and administrative navigation,6,0.058790475457320614,0
597,Personalize product discovery depth and recommendations,7,0.04614205653146216,0
597,Trigger product-page assistance for long comparison sessions,8,0.0,0
598,Prioritize high-value landing-page optimization,1,1.0,1
598,Schedule seasonal merchandising and promotion windows,2,0.6972343613055058,0
598,Reduce exit friction in product and checkout journeys,3,0.21985582910228132,0
598,Personalize journeys by visitor recency type,4,0.19744918097792566,0
